text_bem,text_en,score
Ing'anda ya culture Mouloud Mammeri ili mumusumba wa Tizi Ouzzou.,The House of Culture Mouloud Mammeri is located in the town of Tizi Ouzzou.,0.8112012337497034
Bushe abafyashi babo bekala mu Afrika?,Do their parents live in Africa?,0.7892132277295896
Nga tuli mucitemwiko ninshi twaleka ukutemwana.,We no longer love when we are in love.,0.7708307494099955
Naicena kukufi ukwakukuso panuma ya ubu ubusanso.,I injured my left knee following this accident.,0.8238469079622289
"Djamila, kemba mukalamba uwa nyimbo sha kabalay, aatusha mailo.","Djamila, the great singer of Kabyle music, left us yesterday.",0.7700440427773612
Abantu abengi baliicena.,A lot of people were injured.,0.8003899360518267
Bushe aleya mukumona bakepika wafyakulya?,Is he going to see the cook?,0.7779320739436362
Bushe naumumona umwana wakwe?,Have you seen his son?,0.8636455086750169
Bushe tabamumwene umukashana?,They haven't seen her?,0.8011719486286821
Ba wishi abalemoneka niba shikulu wandi.,My dad's dad is my grandpa.,0.815931003672819
Takwete ubwafya ubuli bonse.,He didn't face any difficulties.,0.834063854437747
Bushe finshi baupokelepo?,What did you receive from them?,0.8030518928013327
Natandalila umunandi uulwele.,I visited my friend who's ill.,0.8262370359297235
Bushe ni nshitanshi akafika kucitesheni ca ndeke icakashika icitwa Narita?,What time will she arrive at Narita airport?,0.7752798141272065
Putawila umukate.,Cut the bread.,0.7742508401614485
Bushe finshi alefwaya ukulanga?,What is he trying to express?,0.7943336201378661
Acilafwaya ukwishiba ngawamumona.,He wanted to know if you had spotted him.,0.8093503068583956
Tassadit alyupana nashitata umukalamba pali ena.,Tassadit married a man older than her.,0.7836643979923136
Nalimo balasanga umuti.,Perhaps they will find a solution.,0.7706676615848578
Bushe ninshi tamushinininine?,Why didn't you believe him?,0.8298391123692258
Lelo bamufumya mucipatala ulupwa lwakwe lonse nalusekelela.,"Today, he was discharged from the hospital and all his family rejoiced.",0.7863475212186748
Tapali ubumi panuma ya mfwa.,There is no life after death.,0.7952901226022323
Motoka ashitile intu yafiita.,The car he bought is black.,0.7843517221473443
Inshila ilemoneka iikulu saana.,The way remains extensive.,0.810676803158309
Nshacibumfwa ilyo bacipita.,I didn't hear them when they passed by.,0.8010415561810138
Ndesubila umukashi wandi akabwela ukufuma kuncito.,I am waiting my wife to come back from work.,0.8021785212939371
Bushe nibanani baleya mukushimika ilyashi mucungulo bushiku?,Who is going to narrate a tale this evening?,0.92113733573533
Tanina acili umwaice.,Tanina is still young.,0.930601777407191
Nacilalwala nomba napola.,I was ill and I have recovered.,0.8171332277294384
Youba aletina imbwa ya Saliha.,Youba is afraid of Saliha's dog.,0.9333549355128108
Bushe washitila ku Boston?,Did you buy it in Boston?,0.8246889257597377
Ibukishefye.,Remember them!,0.772201267948958
Zedek Mouloud nikemba wafilimba mukali.,Zedek Mouloud is a great singer.,0.8602598094505782
Nawabelenga ifyo walanda.,You have read your comments.,0.8549741656447158
Awe kwena aumina mukutwishika ati kwaliba abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala abala kale.,He ended up believing in predestination.,0.8773701913943013
Ing'anda yesu yalipona.,Our house collapsed.,0.7739484621030632
Aletandala umusumba wa Béjaïa.,She'll visit the city of Béjaïa.,0.7978686431509582
Balemoneka kwati ebalikofye beka abalefwaya ukubomba.,They think they're the only ones who want to work.,0.8550112783843807
Balefwaya fye ukulya impukunya matobo.,They just want to eat the cake.,0.8712332468079151
Kanshi wilabutukila ku Taza.,So don't rush to Taza.,0.8171332277294384
Aleepala nga uwaishiba fyonse.,He pretended to know everything.,0.776370820149351
Alenwa umukaka wa ng'ombe,He drinks cow's milk.,0.8498199054162113
Amaya ashalile kusukulu elyo Thanina ashalile kuli mbuya wakwe.,Amayas left for school while Thanina left for her grandmother's.,0.8665272553687816
Bushe finshi umuntu engacita inonshita?,What can somebody do nowadays?,0.8026076193311369
Naibika mu busanso.,I put myself in troubles.,0.7828676147857448
Bushe naumona ificitike?,Have you seen what has happened?,0.8876829615679295
Cungulo bushiku alatapilisha amaluba.,She waters the flowers every evening.,0.7964913079480926
Baleya ku mushi wa Tanalt.,They are travelling into Tanalt village.,0.7721914873196662
"Bushe cilemoneka shani mu Portuguese ati ""philosophy""?","How do you write ""philosophy"" in Portuguese?",0.8073570577569932
Ifyakulya fyali na umutengo uwalinga.,Meals were reasonably priced.,0.8149509027525004
Ulu ulupili ulubuuta mumpepo.,The mountain shines during winter.,0.7820838899148684
Dda Muḥ acili alelima umushili na oxen.,Dda Muḥ still plows the land with oxen.,0.7915480860540843
"According to Ethnologue, Ici Berber family comprises 27 languages.","According to Ethnologue, Berber is a language family that contains 27 languages.",0.7793378287250606
Bushe ninshi tabapwishishe incito yabo?,Did they not complete their work?,0.792224746769123
Bushe aba bana baani?,Whose daughters are these?,0.8219753091767195
Bushe finshi umutata engacetekela palupwa lwakwe?,What does a woman hope in her family?,0.780440604285245
Tiziri mwishikulu wandi.,Tiziri is my sister-in-law.,0.7806621189957708
Twacilalanda pa cupo.,We referred to divorce.,0.8557166500989508
Kwena nafika.,"Well, he has arrived!",0.7717345823890555
Cila wama ukusendama namalangulushi ukucila ukubuka namalangulushi.,Better to sleep with worry than to wake up with regret.,0.7743304281096153
Bushe ewuyu wamwene kumushika uyu mwaka wafumineko?,Is this who you saw at the market last year?,0.8030611189531273
Abalumendo balitemwa ukumfwa ilyashi.,Boys like to listen to narratives.,0.9035717650387836
Bekela ifyola fyabo panshi.,Set your luggage down.,0.8134707517706863
Kale atampile ukulolela ukumukumanya shitata uyu.,She's been hoping to encounter him for ages.,0.8003899360518267
Bushe nabeba nangula iyo?,Have you told them or not yet?,0.8023899329219164
"Akalumendo takalile, nakomfwa insala saana.","The boy did not eat, he is starving.",0.7792762704386964
James Allison na Tasuku Honjo balipele icikombe ca Nobel mufya buunda.,James Allison and Tasuku Honjo won the Nobel prize in medicine.,0.7730276373969214
Bushe nibanani baleicebusha?,Who is calling me?,0.8013023623014546
Naba pekanya inshindano shibili uyu mwenshi uleisa.,We've scheduled two appointments with them for the following month.,0.7987364296224267
Naciloka sana icakuti amayanda ayengi yalipona.,"It rained a lot, many houses collapsed.",0.7789021944780903
Balibyalika itaba mwibala.,They sowed corn in the land.,0.7778886511818174
Bushe uyu umukashana alyupwa nabanani?,Who married her?,0.8275358151720464
Imbwa yamusuma.,A dog bit her.,0.782995048904118
alefwaya ukusambilila ukwimba,She wants to learn to sing.,0.8044385710740589
Mailo nkesa ku ng'anda yobe.,I'll drop by your house tomorrow.,0.8327741632074536
Epikisha ukwipikila namafuta aya miolife.,Avoid cooking with olive oil.,0.7932754092735355
Youba alelolesha Yamina.,Youba was looking at Yamina.,0.8910702329484421
Balinjebukisha lintu bakumene mu Tizi Ouzou.,They remembered me when they met in Tizi Ouzou.,0.7863531690697003
"Lalla Fatma wa Aheggun, acipisha umwenshi mukakopo.","Lalla Fatma of Aheggun, dropped the moon inside a can.",0.8056178113776854
Bushe bashitaata baishi abaishile mucikulwa ici mailo?,Who are the men who came yesterday?,0.7750518461390544
Tasadit tacetekela umuntu nangu umo.,Tasadit does not rely on anyone.,0.7784966280657675
Bacibutukila ku France.,They fled to France.,0.8058800954439428
Banamayo abengi tabalemwishiba.,Not many women understand her.,0.8092497184860904
Cila bushiku ndemonako ulubuuto akatalamukila.,Each night I spot the brightness in the distance.,0.8723371888730418
Balakumanya namashiwi ayasuma.,They will unite you with kind words.,0.7945843921519392
Nabamupoka fyonse akwete.,They took everything he had.,0.9207434970226548
Firmus emfumu ya ba Kabyles.,Firmus is the king of the Kabyles.,0.7961378313294828
Nalipokelela ubupyano bwaba wishi.,I received my father's inheritance.,0.7765808227515918
Djafar ni kacema wanama.,Djafar is a shepherd.,0.8246687969139447
Bushe balakulondolwelapo fimo?,Will they explain them to you?,0.839211122117223
Bushe ulefwaya ukwisa na ine ku Saharidge?,Do you want to come with me to Saharidj?,0.7868825011334182
Naciba umunankwe wa mwana wakwe.,I was his son's friend.,0.8475846367295603
Nacileta ulubuuto ku menso.,I brought light to my face.,0.7801848211013703
Alelolela ukumona umutemwikwa wakwe.,She's waiting to see the one she loves.,0.8223304298483797
Bushe nibanani balelandapo?,Who is calling?,0.8544269875607833
Tanina acili nasendama.,Tanina is still sleeping.,0.7724383192419675
Bushe nawishiba ukuti uku balilesha ukupepa fwaka?,Do you know that smoking is prohibited here?,0.8375421739652357
"According to linguist Salem Chaker, in the traditional Berber linguistic usage, neither in Kabyle, nor in any Berber region, a term denoting all Berbers and their language.","According to the linguist Salem Chaker, in the traditional Berber linguistic usage, there did not exist in Kabyle, nor in any Berber-speaking region, a term designating all the Berbers and their language.",0.8840577537385004
Bushe ulefwaya ukwisa ku Iɣẓeṛ Amṛan?,Do you want to come to Iɣẓeṛ Amuqṛan?,0.927222682852355
Bushe muliicetekela saana?,Do you have confidence in yourselves?,0.7908934521226151
Bushe nibakemba nshi watemwisha sana?,What are your favorite artists?,0.7940202516238458
Kwena kwena acimfya uyu mwaka wafumineko.,She triumphed in the competition from the year before.,0.7877612051155677
Nafumine ku Paris uyu mwaka wafumineko.,I came from Paris last year.,0.81348297049452
Banina nabo tabaile kusukulu.,My mum never went to school.,0.8227382353173129
Bacilafwaya pa Tawrirt at Menguellat.,They looked for them at Tawrirt At Menguellat.,0.8017459132628476
Nakuntu ulefwaila nkakusendako mune.,"I'll bring you wherever you desire, my darling.",0.828282130143335
Umucele uwingi tewabumi ubusuma.,A lot of salt is bad for the health.,0.7734951048967734
talefwaya na ukutusha,She does not want to rest.,0.7806500210065574
Ekele mu cintelelwe.,He sat in the shade.,0.7803233647630088
Bushe alakasekelela ukupanga icupo candi?,Would you accept my marriage proposal?,0.7742508401614485
Bushe cakufwala nshi ningatwala?,What garment should I take?,0.7927524201112637
So tell them ifya kulemba inkalata mu ci-Indonesian?,So tell them how to write a letter in indonesian?,0.770103414389876
Bushe kuli inshila imbi iyakusanikilako akasuba?,Is there another way to make the sun shine?,0.8254745308966932
Aleya ku Azawad.,He's going to Azawad.,0.8553453273074225
Emukwai kwena acishita ilaya lya mwana wakwe umukashana uyu.,She bought a dress for her daughter.,0.7917520948209181
Uyu shitata alitemwa ukuibimba mufikansa fyacaalo.,He is a man who adores being involved in politics.,0.7907925062781044
Ifilecitika apa tafishibikwe nabwino.,We're unaware of what's going on.,0.8156858679932046
Abengi abantu tabaposeleko amano ukuti Yidir nabwekela ku ng'anda.,Many people pretend not to know that Yidir is back home.,0.7753317331128318
Iwe nabwekela pa Timezrit.,You have returned to Timezrit.,0.8781203747887403
Ipekanye inonshita naifika.,"Get ready, it's time.",0.8136561251735778
Bushe fyonse bacisuminisha pafintu balefwaya?,Did they agree to all the demands?,0.7888101794881047
Walyalya umupunga.,You ate rice.,0.7968803146841704
Insala tailenga nangu umo ukulya.,Starvation feeds nobody.,0.7735637797057258
Mwati waliyapo kuciswebebe ca Sahara?,Have you ever been to Sahara desert?,0.8125406919880087
Ulupwa lwakwe ulya?,Is that his family?,0.8527389994858487
Ufwile waliishibisha ululimi lwa ci-Kabyle mufilembo fya ci-Latini.,You must master the Kabyle language in the Latin alphabet.,0.8182581112068292
Kanshi tukemoneko mailo tukese lanshyanyapo.,Let's meet tomorrow to talk about it.,0.7927148795035338
Bushe cilemoneka shani mu citundu ca ci-Kabyle mu nshita yakasuba?,How should NASA be written in the Kabyle language?,0.7937182071310471
Bushe ninshi wacingila mucibansa cakwa Yidir?,Why did you enter Yidir's field?,0.7914217364583547
Katwishi nefyo nacisenda banjo ilyo naleya mukusendama.,I can't figure out how I took the guitar when I was going to bed!,0.8049362602438482
Naibika mu busanso.,I put myself in trouble.,0.7890077215882896
Bushe kuti watemwa ukubwekelamo kuItaly?,Would you like to go back to italy?,0.8230720503316143
Abafyashi bakwe tabalefwaya ekale nankwe mpaka bapana.,Her parents don't want her to live with him until they're married.,0.7701284771479852
Alesambilisha abana abesukulu lya panshi.,He teaches primary school children.,0.8118834922713153
Lily alemoneka kwati alanda iciJapanese.,Lily speaks Japanese.,0.803261056908651
Abantu baingila muncende yesu.,People entered our place.,0.8028950644373358
Isabi lilasangwa mumimana na muli bemba.,Fish live in the river and the sea.,0.810842123084674
Josip Broz Tito ali kateka wa Yugoslavia ukufuma mu 1953 ukufika mu 1980.,Josip Broz Tito was the President of Yugoslavia from 1953 to 1980.,0.8869127407253442
Bushe acilateya umupila?,Was he playing ball?,0.7788007830714049
Bushe lelo wacibutuka?,Did you run today?,0.8676845271522596
Bushe alakupela?,Will he give it to you?,0.7929434700455589
Bushe walimwishiba uyu umuntu uwafwa?,Did you know this deceased person?,0.7770051897098246
Bushe finshi twingalanda pabushiku bwa banamayo?,What can we say about International Women's Day?,0.843730730484908
Walasanga ifyo wacita.,You will find what you have done.,0.7995219257505195
Nna Ldjouher Tabetrount taletemwa cheese.,Nna Ldjouher Tabetrount doesn't like cheese.,0.8246151101059902
Nalabako nakalimo ifyo bawishi bamwebele.,He has forgotten what his father told him.,0.8333999759671079
Tabalefwaya uku lansha inkashi yabo icilembelo.,She doesn't want to lend her sister a pen.,0.8169204635694927
Bushe naumona ificitike?,Did you notice what occurred?,0.7788007830714049
Abantu tabafishibe na bwino bwino ifyo balelanda.,People don't realize what they're saying.,0.7822013939468413
Ala alitemwa ukutamba akasuba uko kaleingila.,He loves watching the sun go down.,0.7941612521535917
Yidir na Tanina bekala nabafyashi babo.,Yidir and Tanina live with their parents.,0.9211739712003378
Bushe nawishiba ificitike finshi kuli ifwe?,Do you know what happened to us?,0.8471602614928266
Bushe cishinka ukuti Yesu mwana wakwa Lesa?,Is it true that Jesus is the son of God?,0.8133118765837611
Bonse twaleumfwa ubukali.,We all felt pain.,0.776674167758433
Nshacumfwa icasuko ico walanda.,I did not hear your answer.,0.8147060615312459
Aile ku cikuulwa ca bwalwa mukunwa ubwalwa.,He went to a bar to drink some beers.,0.7903444156690157
Bushe aleya mukumona ba lawyer aba?,Is he going to see the lawyer?,0.8101123069043158
Amaya aleya kusukulu elyo Thanina aleya kuli mbuya wakwe.,Amayas headed to school whereas Thanina headed to her grandmother's.,0.843730730484908
Amaka yobe nayakushalila,Your power has abandoned you.,0.7951489216455191
Iwe takwete incinga.,You don't have a bike.,0.7772811722699631
Ena tacibukisha ifyo acilya mailo.,She doesn't remember what she ate yesterday.,0.8135237130219315
Ilyo nali umwaice nalitemwa ukwenda mumfula.,"When I was a child, I liked to walk in the rain.",0.8371647658485446
Ewangafwilishako ukupwisha icitendwe.,He helped me to relieve boredom.,0.8221492424176472
Nafwala ilaya ilya kashikila.,She wore a pink dress.,0.8036795246235574
Aingile mung'anda nafuti.,He entered the house again.,0.7713829774177857
Elo kale ntampile ukutamba icitunshitunshi.,It's been a long time since I watched TV.,0.7858293453669066
Bushe fyonse mwalicita?,You did everything?,0.7894251983982087
Efyo nacilaenekela.,This is my expectation.,0.8152910827518618
Cila umo na ubwafya bwakwe.,Everyone has got his own problem.,0.770897648368254
Ekele mwisamba lya cimuti ca miolife.,He sat under the olive tree.,0.7981004323894915
Ndemona abaice baleyangala mumusebo.,I saw children playing in the street.,0.8037841756111885
Bushe naumona ifilecitika apa panshi?,Do you notice what's going on?,0.779630915625345
Umulumendo naicena ku kuboko.,The boy injured his hand.,0.7864435167653075
Youba acili ali kusukulu.,Youba is still in school.,0.8846540682255345
Nacipilibuka mu busanshi.,I rolled around in the bed.,0.7742508401614485
Bushe wacumfwa ukukaba?,Did you feel hot?,0.812835473510363
Aletapilisha amaluba cila bushiku.,She irrigates the flowers each night.,0.7969864436390436
Yidir nabamushila kubana bakwe.,Yidir has been left by his children.,0.8380571092311512
Bushe finshi balepembela kuli iwe?,What do they expect from you?,0.8095371539010103
"Ku Russia kwalifye bashitata abengi abaishibikwa nga Lenin, Stalin, Malenkov, Krushchov, Brezhnev, Andropov, Chernenko, Gorbachev, Yeltsin, Medvedev, na Putin.","Russia produced lots of well-known men like Lenin, Stalin, Malenkov, Krushchev, Brezhnev, Andropov, Chernenko, Gorbachev, Yeltsin, Medvedev, and Putin.",0.8148538923896591
Aleya ku yexlef.,He's going to at yexlef.,0.8764847815685415
Ukulandafye icishinka nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nishi nshishibe,"To be honest, she's my cousin.",0.8138747457264079
Abantu baleshimika ilyashi pali shikulubantu wamumushi.,People talked about an old man in the village.,0.8142854197401476
Ifya kutupufyanya tafilemoneka.,We couldn't find distraction.,0.784781247700573
Awe kwena teti akwanishe ukushitisha imbushi yakwe.,She couldn't sell her goat.,0.8366199099284212
Bushe kwena tabacishita ici icitabo?,Didn't they buy the literature book?,0.791193879345854
Bacinja ifyo balefwaya.,They altered what was required.,0.8097368098264177
Balekumana na Lwiza mailo.,They will meet Lwiza tomorrow.,0.8675818212276337
Bamusangile aletamba ubunkolanya.,They found him watching television.,0.9258654408169708
Imbwa ya Yidir ili pabukulu.,Yidir's dog is pregnant.,0.8209725335183455
Bushe alacimona?,Will he see it?,0.8899769578668757
Mulandu nshi watemenwa ukwikala weka?,Why do you like being alone?,0.793456523448734
Cinshi cakwatisha amaka ukucila amaka?,What is mightier than force?,0.7929213394013276
Bushe finshi filecitika ku France?,What is happening in France?,0.8803449970377084
Banamayo babili nabasenda umwana muncende yesu.,Two women have given birth in our area.,0.7952699528877789
Pancende bali pacitikile ubusanso ubukalamba.,A catastrophe occurred there.,0.7788007830714049
Afwile acilanwa ubwalwa.,It's obvious he drank wine.,0.8875962793339998
Tabalefwaya ukupokelela ifyo ndemona.,She doesn't want to take my opinion into account.,0.7732433494209646
Bushe mwalashitishamo fimo?,Did you sell anything?,0.7821543878846746
Samy aleipusha amepusho yakwe.,Samy asked his questions.,0.808818780814366
nacilalanda ifyo nacilafwaya ukulanda,I said what I wanted to say.,0.7803233647630088
Abana besukulu banakashi bali mumuputule wakusambililamo.,The female students are in the classroom.,0.8143715742654771
Nga ninebo kuti mwacitapo cimo cine.,"If it were you, you would do exactly the same thing.",0.7997388459935074
Na pwisha ukubelenga icitabo.,I completed reading the book.,0.7864435167653075
Busuma nshi bwabwenamo?,What advantage did you get from it?,0.7780406066719826
Nshatalamonapo ubusaka bwakula ifi.,Never have I seen beauty like this.,0.7967506207091029
Bushe nawishiba ifyo umwana aleumfwa?,Do you know what a child feels?,0.852093865207725
Ewangafwilishako ilyo naleya ku Paris.,She helped me when I was in Paris.,0.7753317331128318
Alenina ulupili,He scaled the mountain.,0.8097258298238204
Bushe finshi anjebele bulya bushiku?,What did he tell me that day?,0.8159105779518816
Nakulu talefwaya ukulya inama.,The grandmother doesn't want to consume meat.,0.8531763017814871
Bushe Metro iili mupepi nipesa?,Where is the nearest metro?,0.8168141022651492
Bushe finshi basambilile lelo?,What have they learned today?,0.907580819752298
Muncende yesu ifiibi nafisalwa.,In our country the doors are closed.,0.8648646168309783
Bushe umwana bamupela ifyakwangasha?,Do they give toys to the child?,0.8014849627764211
Bushe nimbwa shinga ishi ulembele?,How many poems have you written?,0.7700008767286431
Bushe bamushikile kwisa?,Where is she buried?,0.8041113067732631
Bushe bawishi balifye bwino?,Is your dad okay?,0.7979618834640074
Bushe baleya mukubatamba?,Are they going to see them?,0.8045695044941401
Bushe kuti wapela ubushininkisho?,Can you provide evidence?,0.7952901226022323
Nacibutuka ubwafya.,I ran away from the problem.,0.8224883091394768
"Zahra, ndesubila ulifye bwino.","Hi, Zahra. I hope you are well.",0.8653574458234824
Endesha uleya pa Leqser.,Drive to Leqser.,0.8336048960894745
Youba alemoneka uwapapa.,Youba looks surprised.,0.8411711998220388
Ifipendo filafwilishako ukumfwikisha ubupilibulo bwa malembo.,Sentences allow us to understand the meaning of text.,0.7875414430391845
Nga waishiba shani ati alilwala?,How do you know she's sick?,0.8811660125465325
Kuncende ali kulemoneka ifimuti fya miolife.,Her plot is filled with olive trees.,0.7804186248940951
Nacilalwa amakabe nomba naya mukunwa amakabe.,"I had been drinking tea, but I've gone back to coffee.",0.8592522855100113
Bushe ici icimbo cobe ici?,Is this poem yours?,0.8025814995846053
Bushe pali efyo ashile pa ng'anda?,Did he leave something at home?,0.8895520486885722
Insala tailepela ifyakulya.,Starvation does not give food.,0.7986721965700619
bushe mune ulefwaya ukulya umupunga na ine?,Do you want to eat rice with me?,0.8121396837814363
Bushe acikampoka?,Did he snatch it?,0.8041113067732631
Umutende wamutima.,Inner peace.,0.8305485064503133
Iwe ulefwaya ukwishiba fyonse pali geolinguistics?,Do you want to know everything about geolinguistics?,0.7723918883781127
Ukutukusha umubili caliwama saana ukufumafye kubwaice.,Physical activity is beneficial since childhood.,0.7843681085460363
ikala naifwe lelo.,Stay with us today.,0.7807044750678955
Katwishi ngabalilandako pali ena ilyo bakumene.,I wonder if they talked about him during their meeting.,0.7884621325199238
Batandalile ku Madrid nolupwa lwabo.,He visited madrid with his family.,0.8396955390308768
Ndemona kwati Yidir alaupwa na Tanina.,I think Yidir will marry Tanina.,0.7871527725580768
mwati waliyapo ku mushi wesu,Have ever been to our village?,0.827264596908398
Kwena nimbelenga ifitabo ifingi uyu mwenshi uleisa.,I have read many books lately.,0.8030743061919878
Ilyashi lya lupili lwafiita litali.,The story of the black mountain is long.,0.8002696996966319
Bushe ici cipande walembapo finshi?,What did you write this article about?,0.8235152820356576
Umwana wandi emulopa wandi.,My daughter is my blood.,0.799695457237168
Nacibapela ifili fyonse ifyo balefwaya.,I provided them with what they needed.,0.7959529976301268
Emukwai kwena uno mwaka ndeya muku byala ubunga.,I'm going to sow wheat this year.,0.7795109519046494
Ululimi lwaliba ulwacindama sana mucitundu ca ba Kabilly.,The tale has value in Kabylian culture.,0.7995219257505195
"Uli Rohde, uwayemba alemande, aleimba ulwimbo lwacitemwiko ulwa ci-Kabyle mu ci-Kabyle.","Uli Rohde, a beautiful German woman, was singing a Kabyle love song in Kabylia.",0.7704795332661082
Afyelwe pa bushiku bwa kufwila mu mwenshi wa Kukulyo.,She was born on the last day of February.,0.7938166402157041
Bushe uleya ku Batna?,Are you heading to Batna?,0.8114079137930161
Bushe wali kucisankano ca pa cibelushi?,You went to the monday market.,0.7895215696607879
Bushe umwana bamupele aka kwangasha?,Did they give the child a toy?,0.7915287661034165
Batumine amakalata.,Dispatch letters to them.,0.7886409020895129
Bushe shacibamona?,Did they see them?,0.8485853837558149
Bushe iyi indeke mulemoneka imipando shinga?,How many seats are there on this plane?,0.798828200087216
Icitendwe cilaleta ubumi kucibumbwa.,Action brings life to the event.,0.8112947264941391
Malha Baha acingilila itoloshi.,Malha Baha ironed his pants.,0.8662734245639234
Alemoneka alitemwa ukunwa umukaka wa ng'ombe.,He likes drinking cow's milk.,0.838255529955233
Tabalefwaya ukuyibepa.,She does not want to lie to herself.,0.7948509249034521
Bushe finshi ningakwanisha?,What can I accomplish?,0.8358032970992633
Bushe ninshi taulefwaila ukwisa mukumona banoko?,Why don't you want to come to see your mum?,0.8329243168880173
Ndesubila mailo imfula yalaloka.,I think it is going to rain tomorrow.,0.8472875555363302
Bushe finshi asangile?,What has he found?,0.8271085492366026
Bushe walintemwa saana ine?,Do you love me very much?,0.8254745308966932
"Bushe mu Dutch watila shani ""application""?","How do you say ""application"" in Dutch?",0.8035225736890608
Wilasakama pali nkashi yobe.,Don't worry about your sister.,0.8668888999831049
Bushe finshi engalalolela lelo?,What does she hope for today?,0.8284405225206386
Naikala mu mushi ilyo nali umwaice.,I lived in the village when I was young.,0.8049725443786323
Rasputin afyelwe mulimi mukalale ka Pokrovskoye kucaalo ca Russia.,Rasputin was born a peasant in the small village of Pokrovskoye in Russia.,0.7818489231529647
Bushe nibanani babetile?,Who called?,0.8644142906638681
Aleelwala ubulwele ubo tatwishibe bwino bwino.,He is suffering from a disease that we don't know.,0.8014327852605069
Alemona kwati calicindama saana.,He considered it important.,0.7701786280643186
awe kanshi ine nshayapo ku sukulu.,I have never been to school.,0.7871420166889138
Thanina na Thilelli bele pamo mukusefya.,Thanina and Thilelli went together to the party.,0.900467724621307
Bushe alemumona umukashana?,Does he see her?,0.8245882618690162
Nafyalilwa pa ng'anda mu mushi.,I was personally born at home in the village.,0.7708020572334259
"Ine nshasoma sana ifitabo mu laibrare, lelo natemwa fye ukubelenga pa ng'anda.",I rarely read books in the library. I prefer to read them at home.,0.7762495420433461
Acili aleshinguluka pa ng'anda.,She is still going in circles at home.,0.7951163503950788
Ukupeepa fwaka balilesha mucipatala.,Smoking is prohibited on hospital premises.,0.8314614757090356
Nshaumfwikishe ifyo alelondolola.,I didn't grasp what he was trying to express.,0.7810857715072376
Balemona ati ifipe fyabo efili na umutengo.,They believed only their property had value.,0.7967830451921113
Tacilanwa ubwalwa lelo.,He did not drink today.,0.7912196284860926
Bushe kwena balimwelela?,Did they forgive him?,0.7865532369625122
Icitemwiko nacipwa.,Love has ended.,0.7909106233903177
Layetmas lishina lya mwanakashi.,Layetmas is a girl's name.,0.8352346216629538
Muh alikwata abakashi babili.,Muh has got two wives.,0.8864316888053545
Bushe ulefwaya ukubelenga Stephen King's book or Matoub Lounes?,Do you want to read Stephen King's book or Matoub Lounes'?,0.8831674572392998
Emukwai kwena abantu tabamwishiba na ishina lyakwe ilya mulumendo uyu.,People do not know her with this name.,0.8182511734215097
Nakuntu ulefwaya nkakusendako mune.,"I will take you wherever you want, my love.",0.8056178113776854
Kwena tacumfwa icasuko candi.,He has not heard my answer.,0.7732433494209646
Bushe aleya mukumona bakalemba wafikope?,Is he going to see the artist?,0.804609800599013
"Nga kanshi balelembela shani mucitundu ici ati ""intellectual""?","How should she write ""intellectual"" in Chinese?",0.7739148564551598
Bushe cishinka ukuti balebeya umushishi mumwaka wa 2974?,Is it true that the Berbers are in the year 2974?,0.772928787578654
Bushe ninshi taninna alembelapo ifi?,Why does Taninna write like that?,0.7840732407912971
Nabasonshanya mumatontonkanyo,They shared thoughts.,0.7940061600467909
Bushe indeke yobe iya kubalilapo yaleeenda shani?,How was your first flight?,0.7846900152310471
Bushe Tiziri ali naimwe?,Is Tiziri with you?,0.8910605599916577
"Uulefwaya ubuntungwa, alatukonka.","Who wants independence, follows us.",0.7779821533896223
Bushe finshi watemwisha sana ku France?,What do you hate the most about France?,0.7955843599454874
Karl Marx eshile ku kabylia.,Karl Marx came to Kabylia.,0.7874215879901714
Bushe ninshi tamupekanishishe umukate?,Why didn't you give him some bread?,0.8019547252627087
Ala nalitemwa ubutungulushi bwa Algeria.,I hate the Algerian authority.,0.7798545595259476
Kwena talaingila mu ng'anda.,He still hasn't entered the house.,0.7753101055561367
Ilyo namumona nacitemwana nankwe.,"When I saw her, I fell in love with her.",0.8434311668180866
Lilangililo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo nalyo lilemwafwa,An idea shapes the context of the text.,0.7916271517912905
Tabali mupele amafuta ayakumuundapa.,They didn't give him oil to cure him.,0.7798155032018849
Ilyashi lyakwe nalipwa.,His story is over.,0.7905502581875553
Douga aleya ku ng'anda.,Douga went home.,0.78073913174532
Abanandi abengi balipenta imishishi shabo amalangi ayapusana pusana.,Many of my friends have dyed their hair different colors.,0.8392930853327446
Ifilecitika apa tafishibikwe bwino bwino.,We don't understand what's occurring.,0.7727401072945724
